Dokumen,Term,TF,IDF,TF-IDF
rendy5.txt,mampu,3,1.3217558399823195,3.9652675199469583
rendy5.txt,khusus,1,1.0986122886681098,1.0986122886681098
rendy5.txt,pecah,1,1.6094379124341003,1.6094379124341003
rendy5.txt,cerdas,10,0.9162907318741551,9.162907318741551
rendy5.txt,saing,1,2.70805020110221,2.70805020110221
rendy5.txt,kognitif,1,2.70805020110221,2.70805020110221
rendy5.txt,manusia,4,0.6286086594223741,2.5144346376894964
rendy5.txt,bantu,9,0.7621400520468967,6.859260468422071
rendy5.txt,agam,1,0.9162907318741551,0.9162907318741551
rendy5.txt,kerja,7,1.0986122886681098,7.690286020676768
rendy5.txt,mudah,8,1.0986122886681098,8.788898309344878
rendy5.txt,rumit,1,2.70805020110221,2.70805020110221
rendy5.txt,contoh,18,1.0986122886681098,19.775021196025975
rendy5.txt,marak,1,2.70805020110221,2.70805020110221
rendy5.txt,chatgpt,2,2.0149030205422647,4.029806041084529
rendy5.txt,rilis,1,1.6094379124341003,1.6094379124341003
rendy5.txt,open,1,2.70805020110221,2.70805020110221
rendy5.txt,tarik,4,1.3217558399823195,5.287023359929278
rendy5.txt,perhati,1,1.6094379124341003,1.6094379124341003
rendy5.txt,orang,3,0.7621400520468967,2.2864201561406903
rendy5.txt,hadir,8,0.7621400520468967,6.097120416375174
rendy5.txt,topang,1,2.70805020110221,2.70805020110221
rendy5.txt,bentuk,2,0.9162907318741551,1.8325814637483102
rendy5.txt,cari,9,1.3217558399823195,11.895802559840876
rendy5.txt,informasi,5,0.7621400520468967,3.8107002602344835
rendy5.txt,cepat,6,0.6286086594223741,3.7716519565342446
rendy5.txt,brainstorming,2,2.70805020110221,5.41610040220442
rendy5.txt,ide,3,2.70805020110221,8.12415060330663
rendy5.txt,referensi,1,1.6094379124341003,1.6094379124341003
rendy5.txt,tugas,9,0.9162907318741551,8.246616586867397
rendy5.txt,akademik,1,1.6094379124341003,1.6094379124341003
rendy5.txt,betapa,1,2.70805020110221,2.70805020110221
rendy5.txt,guna,17,0.9162907318741551,15.576942441860638
rendy5.txt,hidup,8,1.3217558399823195,10.574046719858556
rendy5.txt,hari,11,2.0149030205422647,22.16393322596491
rendy5.txt,asisten,6,1.6094379124341003,9.656627474604601
rendy5.txt,virtual,4,1.6094379124341003,6.437751649736401
rendy5.txt,salah,9,0.6286086594223741,5.657477934801367
rendy5.txt,peran,1,1.3217558399823195,1.3217558399823195
rendy5.txt,atur,1,0.9162907318741551,0.9162907318741551
rendy5.txt,jadwal,1,2.70805020110221,2.70805020110221
rendy5.txt,meeting,2,2.70805020110221,5.41610040220442
rendy5.txt,baca,3,1.0986122886681098,3.295836866004329
rendy5.txt,e,9,1.0986122886681098,9.887510598012987
rendy5.txt,mail,1,2.70805020110221,2.70805020110221
rendy5.txt,acara,1,1.6094379124341003,1.6094379124341003
rendy5.txt,layak,2,1.6094379124341003,3.2188758248682006
rendy5.txt,kumpul,1,1.0986122886681098,1.0986122886681098
rendy5.txt,konten,12,1.3217558399823195,15.861070079787833
rendy5.txt,teks,5,1.6094379124341003,8.047189562170502
rendy5.txt,heran,1,2.70805020110221,2.70805020110221
rendy5.txt,andal,2,1.6094379124341003,3.2188758248682006
rendy5.txt,manfaat,5,1.0986122886681098,5.493061443340549
rendy5.txt,tawar,4,1.3217558399823195,5.287023359929278
rendy5.txt,fitur,8,2.0149030205422647,16.119224164338117
rendy5.txt,suara,1,1.3217558399823195,1.3217558399823195
rendy5.txt,usaha,3,1.6094379124341003,4.828313737302301
rendy5.txt,nama,1,1.6094379124341003,1.6094379124341003
rendy5.txt,siri,1,2.70805020110221,2.70805020110221
rendy5.txt,google,1,2.0149030205422647,2.0149030205422647
rendy5.txt,assistant,1,2.0149030205422647,2.0149030205422647
rendy5.txt,bukti,1,1.6094379124341003,1.6094379124341003
rendy5.txt,ganti,1,1.6094379124341003,1.6094379124341003
rendy5.txt,selesai,1,2.0149030205422647,2.0149030205422647
rendy5.txt,chat,5,2.70805020110221,13.54025100551105
rendy5.txt,gpt,5,2.70805020110221,13.54025100551105
rendy5.txt,natural,1,2.70805020110221,2.70805020110221
rendy5.txt,language,1,2.70805020110221,2.70805020110221
rendy5.txt,processing,1,2.70805020110221,2.70805020110221
rendy5.txt,nlp,2,2.0149030205422647,4.029806041084529
rendy5.txt,algoritma,1,1.6094379124341003,1.6094379124341003
rendy5.txt,machine,1,1.6094379124341003,1.6094379124341003
rendy5.txt,learning,3,1.3217558399823195,3.9652675199469583
rendy5.txt,deep,2,2.0149030205422647,4.029806041084529
rendy5.txt,paham,2,1.3217558399823195,2.643511679964639
rendy5.txt,konteks,2,1.6094379124341003,3.2188758248682006
rendy5.txt,cakap,3,2.0149030205422647,6.0447090616267936
rendy5.txt,hasil,14,0.6286086594223741,8.800521231913237
rendy5.txt,tanggap,1,2.70805020110221,2.70805020110221
rendy5.txt,sesuai,9,0.9162907318741551,8.246616586867397
rendy5.txt,spesifik,1,1.6094379124341003,1.6094379124341003
rendy5.txt,customer,1,2.70805020110221,2.70805020110221
rendy5.txt,service,1,2.70805020110221,2.70805020110221
rendy5.txt,pertanyan,1,2.70805020110221,2.70805020110221
rendy5.txt,konsumen,1,1.6094379124341003,1.6094379124341003
rendy5.txt,aktif,1,1.3217558399823195,1.3217558399823195
rendy5.txt,kunci,1,1.0986122886681098,1.0986122886681098
rendy5.txt,analisis,1,1.6094379124341003,1.6094379124341003
rendy5.txt,sentimen,1,2.0149030205422647,2.0149030205422647
rendy5.txt,respons,1,2.0149030205422647,2.0149030205422647
rendy5.txt,bisnis,1,1.0986122886681098,1.0986122886681098
rendy5.txt,otomatis,3,1.6094379124341003,4.828313737302301
rendy5.txt,layan,3,0.9162907318741551,2.7488721956224653
rendy5.txt,langgan,3,1.6094379124341003,4.828313737302301
rendy5.txt,cipta,1,0.5108256237659907,0.5108256237659907
rendy5.txt,alam,2,0.7621400520468967,1.5242801040937934
rendy5.txt,personal,3,1.6094379124341003,4.828313737302301
rendy5.txt,fokus,3,1.6094379124341003,4.828313737302301
rendy5.txt,tingkat,3,0.6286086594223741,1.8858259782671223
rendy5.txt,puas,1,2.70805020110221,2.70805020110221
rendy5.txt,hotpot,4,2.70805020110221,10.83220080440884
rendy5.txt,aplikasi,14,0.9162907318741551,12.828070246238171
rendy5.txt,buat,11,0.5108256237659907,5.619081861425898
rendy5.txt,grafik,1,2.70805020110221,2.70805020110221
rendy5.txt,gambar,6,1.3217558399823195,7.9305350398939165
rendy5.txt,takjub,1,2.0149030205422647,2.0149030205422647
rendy5.txt,perintah,1,0.6286086594223741,0.6286086594223741
rendy5.txt,input,1,2.70805020110221,2.70805020110221
rendy5.txt,instruksi,1,2.0149030205422647,2.0149030205422647
rendy5.txt,baik,2,0.9162907318741551,1.8325814637483102
rendy5.txt,foto,4,2.0149030205422647,8.059612082169059
rendy5.txt,jadul,1,2.70805020110221,2.70805020110221
rendy5.txt,sempurna,1,2.0149030205422647,2.0149030205422647
rendy5.txt,resolusi,1,2.70805020110221,2.70805020110221
rendy5.txt,warna,1,2.0149030205422647,2.0149030205422647
rendy5.txt,hapus,2,2.70805020110221,5.41610040220442
rendy5.txt,objek,1,1.6094379124341003,1.6094379124341003
rendy5.txt,background,1,2.70805020110221,2.70805020110221
rendy5.txt,syenthesia,5,2.70805020110221,13.54025100551105
rendy5.txt,video,4,1.6094379124341003,6.437751649736401
rendy5.txt,kualitas,4,1.0986122886681098,4.394449154672439
rendy5.txt,saran,4,1.3217558399823195,5.287023359929278
rendy5.txt,relevan,3,1.6094379124341003,4.828313737302301
rendy5.txt,alat,1,1.3217558399823195,1.3217558399823195
rendy5.txt,analitik,1,2.0149030205422647,2.0149030205422647
rendy5.txt,lacak,1,2.70805020110221,2.70805020110221
rendy5.txt,platform,9,0.9162907318741551,8.246616586867397
rendy5.txt,instagram,2,2.0149030205422647,4.029806041084529
rendy5.txt,youtube,1,1.6094379124341003,1.6094379124341003
rendy5.txt,antarmuka,3,2.70805020110221,8.12415060330663
rendy5.txt,intuitif,3,2.70805020110221,8.12415060330663
rendy5.txt,sembly,5,2.70805020110221,13.54025100551105
rendy5.txt,malas,1,2.70805020110221,2.70805020110221
rendy5.txt,catat,2,2.70805020110221,5.41610040220442
rendy5.txt,materi,2,2.0149030205422647,4.029806041084529
rendy5.txt,online,10,2.0149030205422647,20.149030205422648
rendy5.txt,rekam,1,2.70805020110221,2.70805020110221
rendy5.txt,rubah,1,2.70805020110221,2.70805020110221
rendy5.txt,tulis,1,1.6094379124341003,1.6094379124341003
rendy5.txt,rapi,1,2.70805020110221,2.70805020110221
rendy5.txt,organisir,1,2.70805020110221,2.70805020110221
rendy5.txt,nyaman,2,1.6094379124341003,3.2188758248682006
rendy5.txt,efisien,2,1.3217558399823195,2.643511679964639
rendy5.txt,liput,1,1.3217558399823195,1.3217558399823195
rendy5.txt,koreksi,1,2.70805020110221,2.70805020110221
rendy5.txt,tata,1,1.0986122886681098,1.0986122886681098
rendy5.txt,bahasa,2,1.6094379124341003,3.2188758248682006
rendy5.txt,eja,1,2.70805020110221,2.70805020110221
rendy5.txt,kreativitas,1,2.70805020110221,2.70805020110221
rendy5.txt,edit,2,2.70805020110221,5.41610040220442
rendy5.txt,bosan,1,2.70805020110221,2.70805020110221
rendy5.txt,lalal,4,2.70805020110221,10.83220080440884
rendy5.txt,bas,1,0.7621400520468967,0.7621400520468967
rendy5.txt,audio,2,2.70805020110221,5.41610040220442
rendy5.txt,tools,1,2.0149030205422647,2.0149030205422647
rendy5.txt,pisah,1,2.70805020110221,2.70805020110221
rendy5.txt,instrumental,1,2.70805020110221,2.70805020110221
rendy5.txt,vokal,1,2.70805020110221,2.70805020110221
rendy5.txt,preferensi,1,2.0149030205422647,2.0149030205422647
rendy5.txt,cocok,3,2.0149030205422647,6.0447090616267936
rendy5.txt,korporasi,1,2.0149030205422647,2.0149030205422647
rendy5.txt,promosi,1,2.0149030205422647,2.0149030205422647
rendy5.txt,mikat,1,2.70805020110221,2.70805020110221
rendy5.txt,efektif,1,1.0986122886681098,1.0986122886681098
rendy5.txt,template,1,2.70805020110221,2.70805020110221
rendy5.txt,interaktif,1,2.70805020110221,2.70805020110221
rendy5.txt,analis,1,1.0986122886681098,1.0986122886681098
rendy5.txt,engagement,1,2.70805020110221,2.70805020110221
rendy5.txt,rate,1,2.0149030205422647,2.0149030205422647
rendy5.txt,klik,1,2.70805020110221,2.70805020110221
rendy5.txt,mouse,1,2.70805020110221,2.70805020110221
rendy5.txt,hebat,2,2.0149030205422647,4.029806041084529
rendy5.txt,produktivitas,1,2.70805020110221,2.70805020110221
rendy5.txt,supermeme,4,2.70805020110221,10.83220080440884
rendy5.txt,meme,4,2.70805020110221,10.83220080440884
rendy5.txt,budaya,1,1.0986122886681098,1.0986122886681098
rendy5.txt,internet,1,1.0986122886681098,1.0986122886681098
rendy5.txt,besar,1,2.0149030205422647,2.0149030205422647
rendy5.txt,era,1,1.0986122886681098,1.0986122886681098
rendy5.txt,digital,2,0.6286086594223741,1.2572173188447482
rendy5.txt,masuk,1,1.3217558399823195,1.3217558399823195
rendy5.txt,komedi,1,2.70805020110221,2.70805020110221
rendy5.txt,pesan,2,2.70805020110221,5.41610040220442
rendy5.txt,filosofi,1,2.70805020110221,2.70805020110221
rendy5.txt,sindir,1,2.70805020110221,2.70805020110221
rendy5.txt,singkat,1,2.0149030205422647,2.0149030205422647
rendy5.txt,penasaran,1,2.70805020110221,2.70805020110221
rendy5.txt,temu,1,0.9162907318741551,0.9162907318741551
rendy5.txt,situasi,1,1.6094379124341003,1.6094379124341003
rendy5.txt,dukung,1,0.6286086594223741,0.6286086594223741
rendy5.txt,marketing,1,2.70805020110221,2.70805020110221
rendy5.txt,dall,8,2.70805020110221,21.66440160881768
rendy5.txt,kembang,2,0.5108256237659907,1.0216512475319814
rendy5.txt,openai,1,2.0149030205422647,2.0149030205422647
rendy5.txt,riset,1,1.6094379124341003,1.6094379124341003
rendy5.txt,muka,1,2.70805020110221,2.70805020110221
rendy5.txt,elon,1,2.70805020110221,2.70805020110221
rendy5.txt,musk,1,2.70805020110221,2.70805020110221
rendy5.txt,tonjol,1,2.70805020110221,2.70805020110221
rendy5.txt,model,1,1.6094379124341003,1.6094379124341003
rendy5.txt,deskripsi,1,2.0149030205422647,2.0149030205422647
rendy5.txt,sedia,1,0.6286086594223741,0.6286086594223741
rendy5.txt,pilih,2,1.0986122886681098,2.1972245773362196
rendy5.txt,output,1,2.70805020110221,2.70805020110221
rendy5.txt,butuh,4,0.9162907318741551,3.6651629274966204
rendy5.txt,media,3,2.0149030205422647,6.0447090616267936
rendy5.txt,sosial,3,1.3217558399823195,3.9652675199469583
rendy5.txt,sangka,2,2.70805020110221,5.41610040220442
rendy5.txt,masyarakat,1,0.9162907318741551,0.9162907318741551
rendy5.txt,facebook,1,2.70805020110221,2.70805020110221
rendy5.txt,nali,1,1.6094379124341003,1.6094379124341003
rendy5.txt,ajar,4,1.0986122886681098,4.394449154672439
rendy5.txt,interest,1,2.70805020110221,2.70805020110221
rendy5.txt,minat,4,1.6094379124341003,6.437751649736401
rendy5.txt,twitter,1,2.70805020110221,2.70805020110221
rendy5.txt,deteksi,1,2.0149030205422647,2.0149030205422647
rendy5.txt,tweet,1,2.70805020110221,2.70805020110221
rendy5.txt,kandung,1,2.70805020110221,2.70805020110221
rendy5.txt,ujar,1,2.70805020110221,2.70805020110221
rendy5.txt,benci,1,2.70805020110221,2.70805020110221
rendy5.txt,himpun,2,2.70805020110221,5.41610040220442
rendy5.txt,data,2,0.6286086594223741,1.2572173188447482
rendy5.txt,user,6,2.70805020110221,16.24830120661326
rendy5.txt,tampil,2,2.0149030205422647,4.029806041084529
rendy5.txt,akun,1,2.0149030205422647,2.0149030205422647
rendy5.txt,search,2,2.70805020110221,5.41610040220442
rendy5.txt,engine,2,2.70805020110221,5.41610040220442
rendy5.txt,mesin,5,1.3217558399823195,6.608779199911598
rendy5.txt,browsing,1,2.70805020110221,2.70805020110221
rendy5.txt,browser,1,2.70805020110221,2.70805020110221
rendy5.txt,kotak,1,2.70805020110221,2.70805020110221
rendy5.txt,topik,1,2.0149030205422647,2.0149030205422647
rendy5.txt,kalimat,1,1.6094379124341003,1.6094379124341003
rendy5.txt,hemat,1,2.70805020110221,2.70805020110221
rendy5.txt,streaming,5,2.0149030205422647,10.074515102711324
rendy5.txt,musik,5,2.70805020110221,13.54025100551105
rendy5.txt,film,3,2.0149030205422647,6.0447090616267936
rendy5.txt,suka,1,2.70805020110221,2.70805020110221
rendy5.txt,dengar,2,1.6094379124341003,3.2188758248682006
rendy5.txt,spotify,1,2.70805020110221,2.70805020110221
rendy5.txt,joox,1,2.70805020110221,2.70805020110221
rendy5.txt,apple,1,2.70805020110221,2.70805020110221
rendy5.txt,music,1,2.70805020110221,2.70805020110221
rendy5.txt,tonton,1,2.70805020110221,2.70805020110221
rendy5.txt,populer,1,1.3217558399823195,1.3217558399823195
rendy5.txt,kini,1,2.0149030205422647,2.0149030205422647
rendy5.txt,netflix,1,2.70805020110221,2.70805020110221
rendy5.txt,disney,1,2.70805020110221,2.70805020110221
rendy5.txt,hotstar,1,2.70805020110221,2.70805020110221
rendy5.txt,vidio,1,2.70805020110221,2.70805020110221
rendy5.txt,aktivitas,1,2.0149030205422647,2.0149030205422647
rendy5.txt,akses,1,1.0986122886681098,1.0986122886681098
rendy5.txt,rekomendasi,2,1.0986122886681098,2.1972245773362196
rendy5.txt,lagu,4,2.70805020110221,10.83220080440884
rendy5.txt,genre,1,2.70805020110221,2.70805020110221
rendy5.txt,favorit,1,1.6094379124341003,1.6094379124341003
rendy5.txt,biasa,1,2.0149030205422647,2.0149030205422647
rendy5.txt,rasi,2,2.70805020110221,5.41610040220442
rendy5.txt,mobile,2,2.0149030205422647,4.029806041084529
rendy5.txt,banking,4,2.0149030205422647,8.059612082169059
rendy5.txt,dunia,1,0.6286086594223741,0.6286086594223741
rendy5.txt,perban,2,2.70805020110221,5.41610040220442
rendy5.txt,sistem,2,0.6286086594223741,1.2572173188447482
rendy5.txt,jalan,1,0.5108256237659907,0.5108256237659907
rendy5.txt,manual,1,2.70805020110221,2.70805020110221
rendy5.txt,operasional,1,1.6094379124341003,1.6094379124341003
rendy5.txt,m,2,1.6094379124341003,3.2188758248682006
rendy5.txt,transaksi,2,1.3217558399823195,2.643511679964639
rendy5.txt,uang,2,1.0986122886681098,2.1972245773362196
rendy5.txt,khawatir,1,1.6094379124341003,1.6094379124341003
rendy5.txt,atm,2,2.70805020110221,5.41610040220442
rendy5.txt,dekat,2,2.0149030205422647,4.029806041084529
rendy5.txt,aman,2,0.9162907318741551,1.8325814637483102
rendy5.txt,nikmat,1,1.6094379124341003,1.6094379124341003
rendy5.txt,pusing,1,2.70805020110221,2.70805020110221
rendy5.txt,pikir,1,1.0986122886681098,1.0986122886681098
rendy5.txt,lokasi,1,2.70805020110221,2.70805020110221
rendy5.txt,transportasi,5,1.6094379124341003,8.047189562170502
rendy5.txt,grab,1,2.0149030205422647,2.0149030205422647
rendy5.txt,gojek,1,2.0149030205422647,2.0149030205422647
rendy5.txt,maxim,1,2.70805020110221,2.70805020110221
rendy5.txt,fakta,1,2.0149030205422647,2.0149030205422647
rendy5.txt,operasi,2,0.7621400520468967,1.5242801040937934
rendy5.txt,jarang,1,2.70805020110221,2.70805020110221
rendy5.txt,sadar,2,2.70805020110221,5.41610040220442
rendy5.txt,kelola,1,0.9162907318741551,0.9162907318741551
rendy5.txt,interaksi,1,1.3217558399823195,1.3217558399823195
rendy5.txt,mes,1,2.70805020110221,2.70805020110221
rendy5.txt,ojek,2,2.0149030205422647,4.029806041084529
rendy5.txt,terima,1,2.70805020110221,2.70805020110221
rendy5.txt,notifikasi,1,2.70805020110221,2.70805020110221
rendy5.txt,posisi,1,2.0149030205422647,2.0149030205422647
rendy5.txt,driver,1,2.70805020110221,2.70805020110221
rendy5.txt,tunggu,1,2.0149030205422647,2.0149030205422647
rendy5.txt,perlu,1,2.70805020110221,2.70805020110221
rendy5.txt,belanja,4,1.6094379124341003,6.437751649736401
rendy5.txt,lengkap,1,0.9162907318741551,0.9162907318741551
rendy5.txt,maksimal,1,2.0149030205422647,2.0149030205422647
rendy5.txt,produk,3,0.9162907318741551,2.7488721956224653
rendy5.txt,buah,1,2.70805020110221,2.70805020110221
rendy5.txt,pola,1,1.6094379124341003,1.6094379124341003
rendy5.txt,lihat,1,2.70805020110221,2.70805020110221
sanjaya1.txt,sinergi,2,2.70805020110221,5.41610040220442
sanjaya1.txt,perintah,2,0.6286086594223741,1.2572173188447482
sanjaya1.txt,didik,2,1.3217558399823195,2.643511679964639
sanjaya1.txt,maju,3,1.3217558399823195,3.9652675199469583
sanjaya1.txt,bangsa,8,1.6094379124341003,12.875503299472802
sanjaya1.txt,istana,2,1.6094379124341003,3.2188758248682006
sanjaya1.txt,merdeka,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,kamis,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,maret,1,0.9162907318741551,0.9162907318741551
sanjaya1.txt,presiden,6,1.0986122886681098,6.591673732008658
sanjaya1.txt,republik,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,indonesia,3,0.7621400520468967,2.2864201561406903
sanjaya1.txt,prabowo,2,1.3217558399823195,2.643511679964639
sanjaya1.txt,subianto,2,1.3217558399823195,2.643511679964639
sanjaya1.txt,gelar,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,acara,2,1.6094379124341003,3.2188758248682006
sanjaya1.txt,silaturahmi,1,2.70805020110221,2.70805020110221
sanjaya1.txt,panel,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,diskusi,1,2.70805020110221,2.70805020110221
sanjaya1.txt,rektor,5,2.70805020110221,13.54025100551105
sanjaya1.txt,pimpin,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,guru,6,2.0149030205422647,12.089418123253587
sanjaya1.txt,negeri,2,1.3217558399823195,2.643511679964639
sanjaya1.txt,swasta,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,jakarta,1,0.5108256237659907,0.5108256237659907
sanjaya1.txt,temu,2,0.9162907318741551,1.8325814637483102
sanjaya1.txt,bahas,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,peran,3,1.3217558399823195,3.9652675199469583
sanjaya1.txt,dorong,2,1.0986122886681098,2.1972245773362196
sanjaya1.txt,riset,5,1.6094379124341003,8.047189562170502
sanjaya1.txt,inovasi,3,1.0986122886681098,3.295836866004329
sanjaya1.txt,tingkat,1,0.6286086594223741,0.6286086594223741
sanjaya1.txt,kualitas,1,1.0986122886681098,1.0986122886681098
sanjaya1.txt,sumber,1,1.3217558399823195,1.3217558399823195
sanjaya1.txt,daya,1,1.0986122886681098,1.0986122886681098
sanjaya1.txt,manusia,1,0.6286086594223741,0.6286086594223741
sanjaya1.txt,sdm,1,2.70805020110221,2.70805020110221
sanjaya1.txt,menteri,1,1.0986122886681098,1.0986122886681098
sanjaya1.txt,budaya,3,1.0986122886681098,3.295836866004329
sanjaya1.txt,teknologi,4,0.5108256237659907,2.043302495063963
sanjaya1.txt,mendikti,1,2.70805020110221,2.70805020110221
sanjaya1.txt,saintek,1,2.70805020110221,2.70805020110221
sanjaya1.txt,tekan,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,kuasa,2,2.0149030205422647,4.029806041084529
sanjaya1.txt,sains,3,2.70805020110221,8.12415060330663
sanjaya1.txt,makmur,2,2.70805020110221,5.41610040220442
sanjaya1.txt,sorot,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,strategis,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,kembang,2,0.5108256237659907,1.0216512475319814
sanjaya1.txt,industri,2,2.0149030205422647,4.029806041084529
sanjaya1.txt,bas,1,0.7621400520468967,0.7621400520468967
sanjaya1.txt,beliau,1,2.70805020110221,2.70805020110221
sanjaya1.txt,jaga,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,integritas,2,2.70805020110221,5.41610040220442
sanjaya1.txt,akademik,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,antikorupsi,2,2.70805020110221,5.41610040220442
sanjaya1.txt,generasi,2,2.0149030205422647,4.029806041084529
sanjaya1.txt,muda,2,1.6094379124341003,3.2188758248682006
sanjaya1.txt,hasil,1,0.6286086594223741,0.6286086594223741
sanjaya1.txt,produk,1,0.9162907318741551,0.9162907318741551
sanjaya1.txt,unggul,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,capai,1,0.9162907318741551,0.9162907318741551
sanjaya1.txt,mandiri,1,1.3217558399823195,1.3217558399823195
sanjaya1.txt,nasional,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,sektor,1,1.3217558399823195,1.3217558399823195
sanjaya1.txt,pangan,1,2.70805020110221,2.70805020110221
sanjaya1.txt,hilir,2,2.70805020110221,5.41610040220442
sanjaya1.txt,mineral,1,2.70805020110221,2.70805020110221
sanjaya1.txt,itk,2,2.70805020110221,5.41610040220442
sanjaya1.txt,kampus,2,2.70805020110221,5.41610040220442
sanjaya1.txt,aktif,1,1.3217558399823195,1.3217558399823195
sanjaya1.txt,dukung,2,0.6286086594223741,1.2572173188447482
sanjaya1.txt,promosi,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,berantas,1,2.70805020110221,2.70805020110221
sanjaya1.txt,korupsi,1,2.70805020110221,2.70805020110221
sanjaya1.txt,tarik,1,1.3217558399823195,1.3217558399823195
sanjaya1.txt,teknik,2,2.0149030205422647,4.029806041084529
sanjaya1.txt,drone,1,2.70805020110221,2.70805020110221
sanjaya1.txt,kait,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,aplikasi,1,0.9162907318741551,0.9162907318741551
sanjaya1.txt,logistik,1,2.70805020110221,2.70805020110221
sanjaya1.txt,meta,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,smart,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,framing,1,2.70805020110221,2.70805020110221
sanjaya1.txt,hadir,2,0.7621400520468967,1.5242801040937934
sanjaya1.txt,nama,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,universitas,3,2.70805020110221,8.12415060330663
sanjaya1.txt,lampung,1,2.70805020110221,2.70805020110221
sanjaya1.txt,unila,1,2.70805020110221,2.70805020110221
sanjaya1.txt,suryadharma,1,2.70805020110221,2.70805020110221
sanjaya1.txt,gorontalo,1,2.70805020110221,2.70805020110221
sanjaya1.txt,ung,2,2.70805020110221,5.41610040220442
sanjaya1.txt,its,2,2.70805020110221,5.41610040220442
sanjaya1.txt,itb,1,2.70805020110221,2.70805020110221
sanjaya1.txt,dekan,1,2.70805020110221,2.70805020110221
sanjaya1.txt,fakultas,1,2.70805020110221,2.70805020110221
sanjaya1.txt,rekayasa,1,2.70805020110221,2.70805020110221
sanjaya1.txt,sistem,1,0.6286086594223741,0.6286086594223741
sanjaya1.txt,marsekal,1,2.70805020110221,2.70805020110221
sanjaya1.txt,tni,1,2.70805020110221,2.70805020110221
sanjaya1.txt,purn,1,2.70805020110221,2.70805020110221
sanjaya1.txt,dr,2,2.70805020110221,5.41610040220442
sanjaya1.txt,sungkono,1,2.70805020110221,2.70805020110221
sanjaya1.txt,s,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,e,1,1.0986122886681098,1.0986122886681098
sanjaya1.txt,m,1,1.6094379124341003,1.6094379124341003
sanjaya1.txt,si,1,2.70805020110221,2.70805020110221
sanjaya1.txt,anggota,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,mrptn,1,2.70805020110221,2.70805020110221
sanjaya1.txt,ketua,1,2.70805020110221,2.70805020110221
sanjaya1.txt,prof,1,2.0149030205422647,2.0149030205422647
sanjaya1.txt,eduard,1,2.70805020110221,2.70805020110221
sanjaya1.txt,wolok,1,2.70805020110221,2.70805020110221
sanjaya1.txt,harap,1,1.0986122886681098,1.0986122886681098
sanjaya1.txt,erat,1,2.70805020110221,2.70805020110221
sanjaya1.txt,cipta,1,0.5108256237659907,0.5108256237659907
sanjaya1.txt,wujud,1,1.0986122886681098,1.0986122886681098
sanjaya1.txt,kunci,1,1.0986122886681098,1.0986122886681098
sanjaya1.txt,utama,1,1.0986122886681098,1.0986122886681098
sanjaya2.txt,perintah,3,0.6286086594223741,1.8858259782671223
sanjaya2.txt,luncur,3,2.70805020110221,8.12415060330663
sanjaya2.txt,tunas,9,2.70805020110221,24.37245180991989
sanjaya2.txt,bijak,10,1.0986122886681098,10.986122886681098
sanjaya2.txt,lindung,6,1.0986122886681098,6.591673732008658
sanjaya2.txt,anak,24,1.6094379124341003,38.626509898418405
sanjaya2.txt,dunia,1,0.6286086594223741,0.6286086594223741
sanjaya2.txt,digital,19,0.6286086594223741,11.943564529025108
sanjaya2.txt,residen,1,2.70805020110221,2.70805020110221
sanjaya2.txt,republik,2,2.0149030205422647,4.029806041084529
sanjaya2.txt,indonesia,5,0.7621400520468967,3.8107002602344835
sanjaya2.txt,prabowo,3,1.3217558399823195,3.9652675199469583
sanjaya2.txt,subianto,3,1.3217558399823195,3.9652675199469583
sanjaya2.txt,tata,2,1.0986122886681098,2.1972245773362196
sanjaya2.txt,kelola,2,0.9162907318741551,1.8325814637483102
sanjaya2.txt,aman,8,0.9162907318741551,7.330325854993241
sanjaya2.txt,sehat,6,1.3217558399823195,7.9305350398939165
sanjaya2.txt,ruang,6,1.6094379124341003,9.656627474604601
sanjaya2.txt,tangkap,1,2.0149030205422647,2.0149030205422647
sanjaya2.txt,youtube,1,1.6094379124341003,1.6094379124341003
sanjaya2.txt,sekertariat,1,2.70805020110221,2.70805020110221
sanjaya2.txt,presiden,4,1.0986122886681098,4.394449154672439
